O_Purpose,D_Purpose,Distance,Travel_Time,Age_Group,Gender,License,HH_Size,Num_Student,Num_Driver,Num_Worker,Num_Vehicle,HH_Income,HH_Trips,TRAVEL_MODE
1,9,3.263,10,10,2,1,2,0,2,2,2,8,11,3
4,4,1.954,11,10,1,1,2,0,2,2,2,8,11,3
1,4,4.05,10,10,1,1,2,0,1,0,2,5,8,3
2,4,1.116,12,8,1,1,4,2,3,2,3,8,18,3
1,8,0.319,10,5,2,1,4,2,3,2,3,8,18,1
9,9,4.128,18,11,1,1,2,0,2,1,3,7,11,3
9,1,6.344,23,11,1,1,2,0,2,1,3,7,11,3
1,9,1.699,10,11,1,1,2,0,2,1,3,7,11,3
9,4,2.061,10,11,1,1,2,0,2,1,3,7,11,3
4,8,5.059,10,11,1,1,2,0,2,1,3,7,11,3
8,1,4.651,15,11,1,1,2,0,2,1,3,7,11,3
1,4,6.031,20,11,2,1,2,0,2,1,3,7,11,3
4,4,3.249,13,11,2,1,2,0,2,1,3,7,11,3
4,1,3.505,18,11,2,1,2,0,2,1,3,7,11,3
1,9,1.988,10,13,2,1,2,0,2,0,1,6,2,3
9,1,2.017,70,13,2,1,2,0,2,0,1,6,2,3
1,9,7.202,20,12,1,1,2,0,2,0,2,5,10,3
9,4,1.767,10,12,1,1,2,0,2,0,2,5,10,3
4,4,1.998,10,12,1,1,2,0,2,0,2,5,10,3
4,1,3.59,25,12,1,1,2,0,2,0,2,5,10,3
1,9,3.586,15,12,1,1,2,0,2,0,2,5,10,3
9,1,3.59,25,12,1,1,2,0,2,0,2,5,10,3
1,9,5.601,15,11,2,1,2,0,2,0,2,5,10,3
9,1,6.181,20,11,2,1,2,0,2,0,2,5,10,3
1,9,3.586,15,11,2,1,2,0,2,0,2,5,10,4
9,1,3.59,25,11,2,1,2,0,2,0,2,5,10,4
1,9,1.179,10,11,2,1,2,0,2,0,3,6,10,3
9,1,1.245,10,11,2,1,2,0,2,0,3,6,10,3
1,4,4.66,20,11,2,1,2,0,2,0,3,6,10,3
4,4,4.622,15,11,2,1,2,0,2,0,3,6,10,3
4,1,0.303,10,11,2,1,2,0,2,0,3,6,10,3
1,9,1.18,10,11,1,1,2,0,2,0,3,6,10,4
9,1,1.244,10,11,1,1,2,0,2,0,3,6,10,4
1,4,4.66,20,11,1,1,2,0,2,0,3,6,10,4
4,4,4.623,15,11,1,1,2,0,2,0,3,6,10,4
4,1,0.303,10,11,1,1,2,0,2,0,3,6,10,4
1,8,3.108,10,9,1,1,5,2,3,3,4,8,15,3
1,2,6.597,15,9,2,1,5,2,3,3,4,8,15,3
2,9,6.883,15,9,2,1,5,2,3,3,4,8,15,3
1,8,3.108,10,2,1,2,5,2,3,3,4,8,15,4
8,8,2.842,30,2,1,2,5,2,3,3,4,8,15,2
8,8,2.842,15,2,1,2,5,2,3,3,4,8,15,2
8,1,3.222,15,2,1,2,5,2,3,3,4,8,15,4
1,8,3.107,10,1,2,2,5,2,3,3,4,8,15,4
8,1,3.222,25,1,2,2,5,2,3,3,4,8,15,4
9,4,1.74,10,10,2,1,2,0,2,2,2,8,6,3
4,1,1.668,10,10,2,1,2,0,2,2,2,8,6,3
1,2,10.3,12,10,1,1,2,0,2,2,2,8,6,3
2,9,2.064,11,10,1,1,2,0,2,2,2,8,6,3
9,1,8.704,15,10,1,1,2,0,2,2,2,8,6,3
9,4,0.921,10,9,1,1,3,1,2,2,2,6,14,4
9,4,0.921,10,9,2,1,3,1,2,2,2,6,14,3
1,4,1.409,10,9,2,1,3,1,2,2,2,6,14,3
4,1,1.951,10,9,2,1,3,1,2,2,2,6,14,3
9,4,0.921,10,2,2,2,3,1,2,2,2,6,14,4
9,4,8.759,35,11,1,1,1,0,1,0,1,2,9,3
4,1,5.097,15,8,1,1,4,1,2,2,2,8,34,3
1,4,10.32,20,8,1,1,4,1,2,2,2,8,34,3
1,9,3.013,10,8,1,1,4,1,2,2,2,8,34,3
9,1,3.02,13,8,1,1,4,1,2,2,2,8,34,3
9,8,7.043,17,2,1,2,4,1,2,2,2,8,34,4
1,9,3.013,10,2,1,2,4,1,2,2,2,8,34,4
9,1,3.02,13,2,1,2,4,1,2,2,2,8,34,4
1,9,3.013,10,2,2,2,4,1,2,2,2,8,34,4
9,1,3.02,13,2,2,2,4,1,2,2,2,8,34,4
1,4,4.337,11,11,1,1,2,0,2,0,4,7,8,4
4,1,4.946,10,11,1,1,2,0,2,0,4,7,8,4
1,4,4.337,11,11,2,1,2,0,2,0,4,7,8,3
4,1,4.946,10,11,2,1,2,0,2,0,4,7,8,3
9,9,2.526,15,12,2,1,1,0,1,0,3,6,3,3
9,1,2.303,13,12,2,1,1,0,1,0,3,6,3,3
1,4,11.148,20,9,2,1,4,0,3,2,4,3,16,3
4,4,4.126,15,9,2,1,4,0,3,2,4,3,16,3
4,4,2.661,15,9,2,1,4,0,3,2,4,3,16,3
1,4,11.148,20,8,1,1,4,0,3,2,4,3,16,4
4,4,4.126,15,8,1,1,4,0,3,2,4,3,16,4
4,4,2.661,15,8,1,1,4,0,3,2,4,3,16,4
1,4,11.148,20,6,2,1,4,0,3,2,4,3,16,4
4,4,4.126,15,6,2,1,4,0,3,2,4,3,16,4
4,4,2.661,15,6,2,1,4,0,3,2,4,3,16,4
1,4,11.148,20,2,2,2,4,0,3,2,4,3,16,4
4,4,4.126,15,2,2,2,4,0,3,2,4,3,16,4
4,4,2.661,15,2,2,2,4,0,3,2,4,3,16,4
1,2,8.55,27,9,1,1,3,1,2,2,3,7,12,3
2,1,8.559,24,9,1,1,3,1,2,2,3,7,12,3
1,4,3.518,10,9,1,1,3,0,3,3,4,8,17,4
1,4,3.518,10,10,2,1,3,0,3,3,4,8,17,3
1,2,11.602,20,6,1,1,3,0,3,3,4,8,17,3
2,9,7.822,15,6,1,1,3,0,3,3,4,8,17,3
9,1,8.161,30,6,1,1,3,0,3,3,4,8,17,3
1,4,11.79,33,8,2,1,4,2,3,3,3,7,15,3
4,1,11.735,34,8,2,1,4,2,3,3,3,7,15,3
4,1,11.735,30,8,1,1,4,2,3,3,3,7,15,3
1,9,11.178,30,6,2,1,4,2,3,3,3,7,15,3
9,1,11.369,30,6,2,1,4,2,3,3,3,7,15,3
1,9,1.273,15,6,2,1,4,2,3,3,3,7,15,3
9,1,1.271,10,6,2,1,4,2,3,3,3,7,15,3
1,4,11.789,33,1,2,2,4,2,3,3,3,7,15,4
4,1,11.734,34,1,2,2,4,2,3,3,3,7,15,4
1,9,6.449,15,12,1,1,1,0,1,0,1,2,6,3
9,4,3.136,13,12,1,1,1,0,1,0,1,2,6,3
4,4,0.943,10,12,1,1,1,0,1,0,1,2,6,3
4,4,0.645,10,12,1,1,1,0,1,0,1,2,6,3
4,1,4.604,15,12,1,1,1,0,1,0,1,2,6,3
4,9,4.654,15,11,2,1,3,0,3,1,3,8,16,3
4,4,7.23,13,11,2,1,3,0,3,1,3,8,16,3
1,4,9.548,25,11,1,1,3,0,3,1,3,8,16,3
4,9,1.78,14,11,1,1,3,0,3,1,3,8,16,3
4,9,2.751,15,11,1,1,3,0,3,1,3,8,16,3
9,1,7.699,25,11,1,1,3,0,3,1,3,8,16,3
9,1,7.042,16,7,2,1,3,0,3,1,3,8,16,3
1,2,11.98,25,9,2,1,4,0,2,1,4,7,2,3
2,1,11.876,35,9,2,1,4,0,2,1,4,7,2,3
9,1,2.361,10,11,2,1,2,0,2,1,2,8,6,3
1,9,2.683,10,11,1,1,2,0,2,1,2,8,6,3
1,9,3.634,15,11,2,1,2,0,2,0,2,6,10,3
9,1,3.616,15,11,2,1,2,0,2,0,2,6,10,3
1,9,10.383,20,11,2,1,2,0,2,0,2,6,10,3
9,1,10.442,28,11,2,1,2,0,2,0,2,6,10,3
1,4,6.226,21,11,2,1,2,0,2,0,2,6,10,3
4,1,5.075,20,11,2,1,2,0,2,0,2,6,10,3
1,9,3.634,15,11,1,1,2,0,2,0,2,6,10,4
9,4,3.615,15,11,1,1,2,0,2,0,2,6,10,4
4,4,11.772,30,11,1,1,2,0,2,0,2,6,10,3
1,2,10.775,24,11,1,1,2,0,2,2,5,8,10,3
2,9,11.032,27,11,1,1,2,0,2,2,5,8,10,3
9,1,1.92,11,11,1,1,2,0,2,2,5,8,10,3
1,9,0.421,27,11,1,1,2,0,2,2,5,8,10,1
9,1,0.421,28,11,1,1,2,0,2,2,5,8,10,1
4,9,2.445,15,10,2,1,2,0,2,2,5,8,10,3
1,1,9.88,28,3,2,2,3,1,2,2,3,6,18,4
1,4,2.22,10,3,2,2,3,1,2,2,3,6,18,4
1,8,4.935,16,9,1,1,4,0,4,2,3,8,5,3
1,8,4.935,20,7,2,1,4,0,4,2,3,8,5,4
1,9,4.984,15,10,1,1,4,2,4,3,4,8,21,3
9,9,2.275,15,10,1,1,4,2,4,3,4,8,21,3
9,4,1.318,45,10,1,1,4,2,4,3,4,8,21,3
4,1,4.656,15,10,1,1,4,2,4,3,4,8,21,3
1,4,5.12,15,10,1,1,4,2,4,3,4,8,21,4
4,1,4.973,15,10,1,1,4,2,4,3,4,8,21,4
1,4,5.12,15,10,2,1,4,2,4,3,4,8,21,3
4,1,4.973,15,10,2,1,4,2,4,3,4,8,21,3
8,9,3.066,30,6,2,1,4,2,4,3,4,8,21,1
9,9,1.73,45,6,2,1,4,2,4,3,4,8,21,1
9,8,1.729,10,6,2,1,4,2,4,3,4,8,21,4
8,1,1.73,15,6,2,1,4,2,4,3,4,8,21,4
1,8,2.436,10,6,2,1,4,2,4,3,4,8,21,3
8,8,2.585,10,6,2,1,4,2,4,3,4,8,21,3
8,9,3.076,20,6,2,1,4,2,4,3,4,8,21,3
9,1,3.224,15,6,2,1,4,2,4,3,4,8,21,3
1,2,6.219,15,8,1,1,5,0,5,3,5,8,19,4
2,1,5.676,20,8,1,1,5,0,5,3,5,8,19,4
1,2,4.742,15,7,1,1,5,0,5,3,5,8,19,3
4,2,0.564,10,7,1,1,5,0,5,3,5,8,19,3
2,4,0.84,10,7,1,1,5,0,5,3,5,8,19,3
1,2,11.544,25,6,2,1,5,0,5,3,5,8,19,3
2,1,11.583,35,6,2,1,5,0,5,3,5,8,19,3
1,9,6.339,20,6,2,1,5,0,5,3,5,8,19,3
9,1,7.113,25,6,2,1,5,0,5,3,5,8,19,3
9,1,10.917,19,10,2,1,1,0,1,1,1,7,6,3
4,1,10.535,15,10,2,1,2,0,2,2,3,7,9,3
1,9,0.36,16,10,2,1,2,0,2,2,3,7,9,1
4,9,1.941,16,10,2,1,2,0,2,2,3,7,9,3
2,9,11.45,31,7,2,1,1,0,1,1,1,3,3,3
9,1,5.457,10,7,2,1,1,0,1,1,1,3,3,3
1,4,4.42,30,7,2,1,1,0,1,1,1,4,3,3
4,4,4.368,30,7,2,1,1,0,1,1,1,4,3,3
4,1,5.149,15,7,2,1,1,0,1,1,1,4,3,3
1,9,9.22,15,10,1,1,3,0,3,3,3,7,10,3
9,4,4.255,24,10,1,1,3,0,3,3,3,7,10,3
2,1,3.62,11,6,2,1,3,0,3,3,3,7,10,3
1,2,11.496,18,7,1,1,2,0,2,2,2,8,6,3
2,1,11.583,18,7,1,1,2,0,2,2,2,8,6,3
9,9,10.33,45,10,2,1,1,0,1,0,1,1,5,3
1,4,3.827,45,10,2,1,1,0,1,0,1,1,5,3
4,1,3.819,45,10,2,1,1,0,1,0,1,1,5,3
1,4,3.619,18,8,2,1,2,0,2,2,3,8,4,3
4,1,5.257,17,7,2,1,4,0,2,1,2,7,5,3
1,4,10.274,30,8,1,1,3,0,2,1,4,7,4,3
4,1,9.867,22,8,1,1,3,0,2,1,4,7,4,3
1,2,8.294,15,11,1,1,3,0,3,1,1,3,5,3
2,1,7.909,20,11,1,1,3,0,3,1,1,3,5,3
1,4,2.356,20,11,1,1,3,0,3,1,1,3,5,3
1,2,11.452,15,10,2,1,2,0,2,2,2,7,7,3
2,4,3.128,15,10,2,1,2,0,2,2,2,7,7,3
4,1,10.384,50,10,2,1,2,0,2,2,2,7,7,3
1,2,4.607,15,9,1,1,2,0,2,2,2,7,7,3
2,1,3.857,15,9,1,1,2,0,2,2,2,7,7,3
1,2,4.607,15,9,1,1,2,0,2,2,2,7,7,3
2,1,3.857,30,9,1,1,2,0,2,2,2,7,7,3
2,1,8.376,17,8,2,1,4,2,2,2,3,7,22,3
1,9,5.175,11,8,2,1,4,2,2,2,3,7,22,3
9,4,4.73,16,8,2,1,4,2,2,2,3,7,22,3
1,9,5.175,14,7,1,1,4,2,2,2,3,7,22,4
9,1,5.145,15,7,1,1,4,2,2,2,3,7,22,3
1,1,0.752,10,1,2,2,4,2,2,2,3,7,22,4
1,1,5.175,11,1,2,2,4,2,2,2,3,7,22,4
1,1,5.144,15,1,2,2,4,2,2,2,3,7,22,4
1,1,6.416,15,1,1,2,4,2,2,2,3,7,22,4
1,1,6.505,15,1,1,2,4,2,2,2,3,7,22,4
1,1,5.175,11,1,1,2,4,2,2,2,3,7,22,4
1,1,5.144,15,1,1,2,4,2,2,2,3,7,22,4
1,2,2.58,30,10,2,1,1,0,1,1,3,6,2,3
2,1,2.676,50,10,2,1,1,0,1,1,3,6,2,3
1,9,4.959,15,10,2,1,2,0,2,1,3,3,4,3
9,1,3.983,25,10,2,1,2,0,2,1,3,3,4,3
1,4,6.593,20,11,1,1,2,0,2,1,3,3,4,3
4,1,6.039,45,11,1,1,2,0,2,1,3,3,4,3
9,9,8.663,15,11,2,1,2,0,2,2,3,7,9,3
9,1,8.943,45,11,2,1,2,0,2,2,3,7,9,3
9,4,1.933,40,11,2,1,2,0,2,2,3,7,9,3
1,4,4.092,15,9,1,1,4,2,2,2,3,8,22,3
4,1,4.486,15,9,1,1,4,2,2,2,3,8,22,3
1,9,2.205,10,9,1,1,4,2,2,2,3,8,22,3
4,1,1.425,10,9,1,1,4,2,2,2,3,8,22,3
1,9,2.205,10,9,2,1,4,2,2,2,3,8,22,4
4,1,1.424,10,9,2,1,4,2,2,2,3,8,22,4
1,9,2.205,10,2,2,2,4,2,2,2,3,8,22,4
9,1,1.424,10,2,2,2,4,2,2,2,3,8,22,4
1,9,2.205,10,2,2,2,4,2,2,2,3,8,22,4
9,1,1.424,10,2,2,2,4,2,2,2,3,8,22,4
2,9,3.99,27,9,1,1,3,1,3,3,3,8,7,3
1,8,11.664,40,5,1,1,3,1,3,3,3,8,7,3
8,1,11.891,35,5,1,1,3,1,3,3,3,8,7,3
1,9,8.029,15,12,1,1,1,0,1,0,1,3,3,3
9,4,3.335,35,12,1,1,1,0,1,0,1,3,3,3
4,1,4.212,17,12,1,1,1,0,1,0,1,3,3,3
1,9,2.539,15,11,2,1,2,0,2,1,2,6,11,3
4,1,2.28,15,11,2,1,2,0,2,1,2,6,11,3
1,4,1.814,15,11,2,1,2,0,2,1,2,6,11,3
4,4,3.93,10,11,2,1,2,0,2,1,2,6,11,3
4,4,0.527,15,11,2,1,2,0,2,1,2,6,11,3
4,1,1.809,10,11,2,1,2,0,2,1,2,6,11,3
1,2,4.661,15,7,2,1,2,0,2,2,2,7,4,3
2,1,4.68,17,7,2,1,2,0,2,2,2,7,4,3
1,2,4.661,15,7,1,1,2,0,2,2,2,7,4,3
2,1,4.68,15,7,1,1,2,0,2,2,2,7,4,3
1,2,3.984,10,7,1,1,2,0,2,2,5,8,8,3
2,9,4.003,10,7,1,1,2,0,2,2,5,8,8,3
9,2,3.984,10,7,1,1,2,0,2,2,5,8,8,3
2,1,4.003,10,7,1,1,2,0,2,2,5,8,8,3
1,2,9.523,20,10,1,1,2,0,2,2,2,6,9,3
2,1,9.516,17,10,1,1,2,0,2,2,2,6,9,3
8,9,2.882,13,10,1,1,2,0,2,2,2,6,9,3
9,9,2.879,14,10,1,1,2,0,2,2,2,6,9,3
4,4,2.105,10,10,2,1,2,0,2,2,3,8,6,3
9,1,1.887,11,8,2,1,5,0,5,3,7,7,6,3
1,9,4.885,10,11,1,1,2,0,2,1,2,6,10,3
9,4,3.004,10,11,1,1,2,0,2,1,2,6,10,3
4,1,7.816,20,11,1,1,2,0,2,1,2,6,10,3
9,4,2.734,10,11,1,1,2,0,2,1,2,6,10,3
4,1,2.871,10,11,1,1,2,0,2,1,2,6,10,3
1,2,4.606,15,11,2,1,2,0,2,1,2,6,10,3
2,1,4.9,15,11,2,1,2,0,2,1,2,6,10,3
1,2,6.841,20,10,2,1,2,0,2,2,2,7,8,3
2,1,7.593,25,10,2,1,2,0,2,2,2,7,8,3
9,4,0.646,10,10,1,1,2,0,2,2,2,7,8,3
4,1,11.619,35,10,1,1,2,0,2,2,2,7,8,3
1,1,1.781,10,7,2,1,2,1,2,2,1,8,3,3
1,9,11.363,28,7,1,1,4,0,2,1,2,5,10,3
9,1,9.122,22,7,1,1,4,0,2,1,2,5,10,3
1,2,5.944,15,7,2,1,4,0,2,1,2,5,10,3
2,1,6.174,18,7,2,1,4,0,2,1,2,5,10,3
1,9,11.363,35,1,2,2,4,0,2,1,2,5,10,4
9,1,9.122,21,1,2,2,4,0,2,1,2,5,10,4
1,9,11.363,35,1,2,2,4,0,2,1,2,5,10,4
9,1,9.122,21,1,2,2,4,0,2,1,2,5,10,4
9,4,3.818,110,11,2,1,2,0,2,0,1,5,11,2
4,9,4.62,17,11,2,1,2,0,2,0,1,5,11,4
9,4,3.818,110,11,1,1,2,0,2,0,1,5,11,2
1,9,7.927,15,7,2,1,1,0,1,1,1,6,4,3
9,1,7.319,15,7,2,1,1,0,1,1,1,6,4,3
1,2,5.162,15,7,2,1,1,0,1,1,1,6,4,3
2,1,5.49,15,7,2,1,1,0,1,1,1,6,4,3
9,1,4.036,15,8,2,1,1,1,1,1,2,7,3,3
1,2,6.77,14,10,2,1,2,0,2,1,2,8,7,3
2,1,6.843,10,10,2,1,2,0,2,1,2,8,7,3
1,9,8.39,20,10,2,1,2,0,2,1,2,8,7,3
9,1,7.93,20,10,2,1,2,0,2,1,2,8,7,3
1,9,7.796,17,10,1,1,2,0,2,1,2,8,7,3
9,4,10.714,19,10,1,1,2,0,2,1,2,8,7,3
4,1,6.46,11,10,1,1,2,0,2,1,2,8,7,3
1,2,4.576,16,9,1,1,2,0,2,2,3,8,8,3
2,1,4.575,22,9,1,1,2,0,2,2,3,8,8,3
1,9,6.963,23,9,1,1,2,0,2,2,3,8,8,4
9,9,4.495,16,12,2,1,2,0,1,0,2,6,5,3
9,9,5.328,10,12,2,1,2,0,1,0,2,6,5,3
9,9,0.684,10,12,2,1,2,0,1,0,2,6,5,3
9,1,0.684,10,12,2,1,2,0,1,0,2,6,5,3
9,9,9.67,22,11,1,1,2,1,1,0,2,6,7,3
4,1,5.149,18,11,1,1,2,1,1,0,2,6,7,3
9,9,8.865,10,10,1,1,2,0,2,0,2,5,17,3
4,9,9.55,10,10,1,1,2,0,2,0,2,5,17,3
9,1,3.116,10,10,1,1,2,0,2,0,2,5,17,3
1,4,5.835,15,10,1,1,2,0,2,0,2,5,17,4
4,4,5.857,15,10,1,1,2,0,2,0,2,5,17,4
1,9,2.088,10,12,2,1,2,0,2,0,2,5,17,3
4,1,2.043,11,12,2,1,2,0,2,0,2,5,17,3
1,4,5.835,15,12,2,1,2,0,2,0,2,5,17,3
4,1,5.857,15,12,2,1,2,0,2,0,2,5,17,3
1,9,5.331,20,12,1,1,1,0,1,0,1,3,2,3
9,1,5.424,20,12,1,1,1,0,1,0,1,3,2,3
4,1,2.625,10,10,2,1,2,0,2,2,3,8,6,3
1,2,7.189,15,9,1,1,2,0,2,2,3,8,6,3
2,4,6.058,14,9,1,1,2,0,2,2,3,8,6,3
4,1,8.875,35,9,1,1,2,0,2,2,3,8,6,3
2,1,8.623,40,9,1,1,4,2,2,2,2,7,10,3
1,8,5.797,15,4,2,2,4,2,2,2,2,7,10,4
8,1,5.779,20,4,2,2,4,2,2,2,2,7,10,4
1,2,2.18,10,11,2,1,3,0,3,2,3,4,9,3
2,1,2.177,10,11,2,1,3,0,3,2,3,4,9,3
1,4,10.317,30,11,1,1,3,0,3,2,3,4,9,3
4,4,4.203,20,11,1,1,3,0,3,2,3,4,9,3
4,4,8.698,30,11,1,1,3,0,3,2,3,4,9,3
4,1,1.747,15,11,1,1,3,0,3,2,3,4,9,3
1,4,3.963,15,7,2,1,3,0,3,2,3,4,9,3
1,4,1.821,16,10,1,1,3,0,2,2,2,7,14,3
1,9,0.724,25,10,1,1,3,0,2,2,2,7,14,1
9,1,0.724,20,10,1,1,3,0,2,2,2,7,14,1
4,1,6.704,20,10,1,1,1,0,1,1,2,5,3,3
1,4,2.244,10,7,2,1,2,0,2,2,2,8,14,3
9,2,8.964,20,7,2,1,2,0,2,2,2,8,14,3
2,4,1.986,10,7,2,1,2,0,2,2,2,8,14,3
2,9,6.535,15,7,2,1,2,0,2,2,2,8,14,3
9,1,0.833,10,7,2,1,2,0,2,2,2,8,14,3
1,4,2.244,10,7,1,1,2,0,2,2,2,8,14,3
1,9,6.563,25,11,2,1,2,0,2,1,2,5,9,3
9,1,6.589,20,11,2,1,2,0,2,1,2,5,9,3
1,4,1.339,15,12,2,1,1,0,1,1,3,7,6,3
1,4,9.499,30,12,2,1,1,0,1,1,3,7,6,3
4,1,9.481,30,12,2,1,1,0,1,1,3,7,6,3
1,2,5.878,15,8,2,1,1,0,1,1,1,6,4,3
2,1,5.026,20,8,2,1,1,0,1,1,1,6,4,3
1,9,9.261,25,8,2,1,1,0,1,1,1,6,4,3
9,1,9.087,30,8,2,1,1,0,1,1,1,6,4,3
1,9,1.226,35,7,1,1,5,1,2,1,2,8,10,1
9,1,1.227,16,7,1,1,5,1,2,1,2,8,10,1
1,9,4.921,18,8,2,1,5,1,2,1,2,8,10,3
9,1,4.869,23,8,2,1,5,1,2,1,2,8,10,3
1,9,4.922,18,2,1,2,5,1,2,1,2,8,10,4
9,1,4.868,23,2,1,2,5,1,2,1,2,8,10,4
1,9,4.922,18,1,2,2,5,1,2,1,2,8,10,4
9,1,4.868,23,1,2,2,5,1,2,1,2,8,10,4
1,8,2.18,15,7,1,1,2,1,1,1,1,7,11,3
8,4,4.561,15,7,1,1,2,1,1,1,1,7,11,3
4,4,1.662,11,7,1,1,2,1,1,1,1,7,11,3
1,8,2.182,25,1,2,2,2,1,1,1,1,7,11,4
1,4,1.662,11,1,2,2,2,1,1,1,1,7,11,4
1,9,4.308,15,8,2,1,2,1,2,2,2,8,4,3
9,1,4.285,30,8,2,1,2,1,2,2,2,8,4,3
1,2,6.268,20,10,2,1,2,0,2,1,2,8,6,3
2,1,6.169,20,10,2,1,2,0,2,1,2,8,6,3
1,9,8.235,15,11,2,1,1,0,1,1,1,4,10,3
2,1,8.047,17,11,2,1,1,0,1,1,1,4,10,3
1,4,3.15,10,11,2,1,1,0,1,1,1,4,10,4
9,2,6.264,17,11,2,1,1,0,1,1,1,4,10,3
4,1,5.559,14,11,2,1,1,0,1,1,1,4,10,3
1,2,3.034,15,7,1,1,3,1,3,2,3,5,6,3
2,1,3.03,13,7,1,1,3,1,3,2,3,5,6,3
1,2,3.141,10,10,2,1,3,1,3,2,3,5,6,3
2,1,3.172,10,10,2,1,3,1,3,2,3,5,6,3
1,2,3.141,10,10,2,1,3,1,3,2,3,5,6,3
2,1,3.172,12,10,2,1,3,1,3,2,3,5,6,3
2,4,0.442,15,9,2,1,3,1,2,2,2,7,14,1
4,2,0.442,15,9,2,1,3,1,2,2,2,7,14,1
1,9,3.928,10,9,2,1,3,1,2,2,2,7,14,3
9,1,3.959,15,9,2,1,3,1,2,2,2,7,14,3
1,4,5.241,11,9,1,1,3,1,2,2,2,7,14,3
2,1,5.418,18,9,1,1,3,1,2,2,2,7,14,3
1,9,3.928,10,9,1,1,3,1,2,2,2,7,14,4
9,1,3.959,15,9,1,1,3,1,2,2,2,7,14,4
8,1,6.084,40,4,1,2,3,1,2,2,2,7,14,1
9,9,4.05,15,10,2,1,2,0,2,0,2,7,4,3
9,1,4.89,30,10,2,1,2,0,2,0,2,7,4,3
1,8,6.266,22,2,2,2,4,2,2,2,2,8,11,4
8,1,6.243,15,2,2,2,4,2,2,2,2,8,11,4
1,8,6.266,22,1,2,2,4,2,2,2,2,8,11,4
8,1,6.243,15,1,2,2,4,2,2,2,2,8,11,4
9,9,6.495,30,8,2,1,1,0,1,1,2,7,2,1
9,9,6.711,30,8,2,1,1,0,1,1,2,7,2,1
1,9,4.118,17,9,1,1,4,2,2,2,2,8,24,3
4,4,6.378,12,9,1,1,4,2,2,2,2,8,24,3
1,9,8.488,15,9,2,1,4,2,2,2,2,8,24,3
1,2,4.346,25,9,2,1,4,2,2,2,2,8,24,3
2,1,4.351,15,9,2,1,4,2,2,2,2,8,24,3
1,9,4.118,17,3,2,2,4,2,2,2,2,8,24,4
4,4,6.378,12,3,2,2,4,2,2,2,2,8,24,4
1,9,4.118,17,2,1,2,4,2,2,2,2,8,24,4
4,4,6.378,12,2,1,2,4,2,2,2,2,8,24,4
1,4,8.294,30,10,2,1,3,0,2,2,2,7,9,3
4,1,5.074,15,10,2,1,3,0,2,2,2,7,9,3
1,2,2.042,15,10,1,1,3,0,2,2,2,7,9,3
2,4,4.304,20,10,1,1,3,0,2,2,2,7,9,3
4,4,6.528,20,10,1,1,3,0,2,2,2,7,9,3
1,9,4.216,12,10,1,1,3,0,3,1,3,8,15,3
9,1,4.03,10,10,1,1,3,0,3,1,3,8,15,3
2,4,8.043,16,10,2,1,3,0,3,1,3,8,15,3
4,9,10.18,22,10,2,1,3,0,3,1,3,8,15,3
9,1,4.03,11,10,2,1,3,0,3,1,3,8,15,3
1,9,6.834,16,11,1,1,2,0,2,0,2,8,2,3
9,1,6.108,15,11,1,1,2,0,2,0,2,8,2,3
1,2,11.313,20,10,2,1,2,0,1,1,4,6,4,3
2,1,11.266,30,10,2,1,2,0,1,1,4,6,4,3
1,4,3.948,11,11,2,1,1,0,1,0,2,5,7,3
4,9,9.198,15,11,2,1,1,0,1,0,2,5,7,3
9,4,10.419,17,11,2,1,1,0,1,0,2,5,7,3
1,4,10.826,17,7,1,1,2,0,2,2,4,7,10,3
9,4,5.926,12,7,1,1,2,0,2,2,4,7,10,3
4,1,2.847,10,7,2,1,2,0,2,2,4,7,10,3
1,2,0.673,30,7,2,1,1,0,1,1,1,5,2,3
2,1,0.681,45,7,2,1,1,0,1,1,1,5,2,3
1,9,2.362,12,10,2,1,1,0,1,1,1,7,3,3
2,1,11.77,36,7,2,1,2,0,2,2,2,8,3,3
1,9,11.27,25,11,2,1,2,0,2,0,3,5,6,3
9,4,4.742,14,11,2,1,2,0,2,0,3,5,6,3
4,1,2.572,19,11,2,1,2,0,2,0,3,5,6,3
1,9,11.27,25,11,1,1,2,0,2,0,3,5,6,4
9,4,4.742,14,11,1,1,2,0,2,0,3,5,6,4
4,1,2.572,19,11,1,1,2,0,2,0,3,5,6,4
1,4,1.507,12,9,2,1,2,0,2,2,2,8,8,3
4,1,1.485,10,9,2,1,2,0,2,2,2,8,8,3
1,4,7.573,13,8,2,1,3,1,2,2,1,6,6,3
4,2,5.071,20,8,2,1,3,1,2,2,1,6,6,3
2,4,6.174,17,8,2,1,3,1,2,2,1,6,6,3
2,2,10.007,30,10,1,1,2,0,2,1,1,6,10,3
2,2,9.725,26,10,1,1,2,0,2,1,1,6,10,3
1,4,5.369,12,8,2,1,2,0,2,2,2,7,8,3
9,1,3.064,10,8,2,1,2,0,2,2,2,8,3,3
1,9,10.366,15,10,1,1,3,0,3,2,3,8,10,4
1,9,4.731,10,11,2,1,2,0,2,0,2,7,9,3
1,9,6.059,10,11,1,1,2,0,2,0,2,7,9,3
9,1,5.317,10,11,1,1,2,0,2,0,2,7,9,3
1,4,3.357,10,11,1,1,2,0,2,0,2,7,9,3
4,1,3.003,10,11,1,1,2,0,2,0,2,7,9,3
